,userName,score,clean_review,label
345,Anggie Yolanda,3,jujur agak kecewa sih sama astro biasanya saya order cepat dan selalu sesuai pesanan tetapi saya order pas di tanggal april pesanan saya mengalami keterlambatan hingga jam dan ketika saya menanyakan kepada cs astro baru pesanan saya dikirimkan kalau saya tidak wa ke cs astro sepertinya pesanan saya bakal dikirim sampai tengah malam atau sampai tidak ada orang yang menerima pesanan tersebut padahal awalnya mau kasih tips ke kurirnya dan reward ke astronya tetapi jadi mikir,0
346,Dewi Kurniati,5,terimakasih kasih berkat pakek astro aku anak kos sangat terbantu sekali gaperlu repot keluar rumah tanya pasar dimana atau beli alat keperluan kantor dimana tersedia sudah di astro ini pilihan produknya banyak dan lengkap dan banyak potongan harga juga kalau belanja banyak bis gratis ongkir,1
347,Citrah Amanda,5,bagus dapat memudahkan belanja di musim hujan seperti sekarang ini kebutuhan snack bahan dapur bahan pokok tersedia semua lengkap pkoknya pengriman pun cepat abang kurirnya juga ramah terimakasih approve bagi aku,1
348,Alpi Sunanda,5,wahh baguss banget aplikasinya cs responsif selalu mengutamakan kenyamanan saat transaksi kepada pelanggan proses pengiriman cepat hanya menit harga kompetitif bagus buat anak kos an thank astro,1
349,Fajar Adi Sofian,5,aplikasi ini dapat membantu kaum rebahan atau mageran yang malas buat keluar rumah pilihan produk nya banyak dan gratis ongkir untuk pengirimannya sangat banyak promo yg akan di peroleh jika sering belanja disini,1
350,Go Rio,5,aplikasi yang aku mau nih dimana lagi cari tempat belanja kebutuhan makanan dan minuman yang produknya banyak lengkap harganya juga kompetitif setelah barang datang cek kondisi semua bagus dan juga pelayanan yang cepat juga proses penngiriman belanjaan hanya butuh waktu manit aplikasi yang bisa diandalkan,1
351,Raihan Hadi,5,aplikasi astro ini membantu bgt di zaman serba online ini terutama aku yg suka belanja kebutuhan sehari yg cepat dan tdk perlu keluar rumah pengiriman yg hanya mnt sampai pilihan dengan total product dan yg penting astro tuh ready dan open keren bgt sih mantap astro pokonya,1
352,Aisyah Farhana,5,di aplikasi ini pilihan produk banyak dan lengkap bgt pelayan dan proses pembayaran jg mudah dan cepat pengiriman belanjaan jg cuma menit udah dateng dengan kondisi barang yang aman dan baik semua keren sih nih aplikasi,1
353,Muhammad makhmum awwaab,5,aplikasinya sederhana pengguna baru pasti bisa cara pesan nya menu pilihan produknya lengkap dan banyak dari segi harga yg saya cek disini cukup murah meriah,1
354,Lyra Gista,5,pokoknya ini best deal banget buat orang mageran kayak gue pilihan produk banyak dan lengkap banget apalagi harga barang nya pun terjangkau proses pengirimannya pun cepat ga butuh waktu lama,1
355,Devi Frida,5,bintang untuk kecepatan pengiriman nyampe nggak sampe menit perbaikannya perlu ditingkatkan variasi produknya supaya lebih lengkap dan tetap dipertahankan kecepatan akuratnya meskipun nanti lebih banyak pembelinya,1
356,Avrian Zulman,5,aplikasi yang recommended banget kenapa bisa begitu ini aplikasi pelayanan sangat bagus pengiriman nya juga super cepat hanya menit saja harganya sangat terjangkau kapan lagi bisa seenak itu dengan barang yang sangat berkualitas download sekarang jangan nyesel kalau ga download,1
357,Wede,5,selama pake aplikasi astro belanja apapun jadi ga ribet atau harus nunggu lama karena semenjak pake astro belanja jadi lebih mudah pengirimanpun jadi lebih cepat cuma menitan bisa langsung sampe ke rumah sebagus itu emang ini apk ga nyesel udah download,1
358,Erwin Magfiroh,5,sangat lengkap sekali produknya harganya cukup kompetitif dari apk yang lain fitur nya sangat mudah digunakan proses pengiriman cepat,1
359,AyyiL Munir,1,aplikasi aneh bin ajaib w belanja karena di iming i diskon kupon cashback eh pas w belanja sesuai syarat kupon entah kemana itu kupon gak ada pas udah dibayar dan barang sampe padahal jelas dan yakin w udh klik kuponnya alhasil gue gak dapet cashback komplain gak ada solusi aplikasi tuyul sorry it s not recommended mending belanja di warung kecil bener membantu umkm nyata drpd belanja online org kecil yg dibodohin,0
360,Iis Yudiyani,5,suka banget sama astro mau belanja online yang serba lengkap cuma ada disini udah lengkap harga kompetitif pengiriman cepat pula hanya dengan ± menit barang nyampe di tangan wow gak galau lagi deh walaupun dirumah aja semua kebutuhan terpenuhi karena ada astro terima kasih astro,1
361,Rizki Agrind,5,woww for the first time pake ini astro app mantap bgt sebenernya uda bbrp bulan lalu dikasi tau tmn tp baru cobain so far ini lagi coba order malem dong jam aqua galon refill dan beberapa item lainnya dan mantap sampe menit lah dengan package yg sangat proper pake box kardus ya even untuk beberapa item sedikit lebih mahal ya but its okay kardus no penyok overall good received smuanya keep doing best ur standar n promo free ongkir jalan terus ya,1
362,Nca Uyey,5,daripda pusing belanja di supermarket ujung nya boros ambil barang ini itu aku lebih suka kalau belanja bahan makan di astro sih selain harganya pas dikantong pelayanannya cepat dan bagus ada fitur yg sediain paket masakan gtu,1
363,Silvia setiawan,5,suka banget belanja disini kualitasnya best banget kalo bisa di perbanyak pilihan itemnya tambahkan item beras jagung terus pertahankan ya untuk harga sudah pas jangan di mahalin lagi,1
364,Sekar Novalia,5,mantep banget deh astro fitur apknya tuh simple dan mudah banget digunakan pilihan kategori kebutuhan belanjanya juga sangat lengkap apa aja ada deh di astro nih terus juga pelayanannya cepet banget deh sat set abizz jadi ngebuat para pembelinya tuh gak nunggu lama jadinya oh ya jangan lupain proses pembayaran nya juga sangat mudah dan cepat lho pokoknya luvv deh sama astro,1
365,Syafril,5,aplikasi astro memang paling bisa di andalkan mempermudah pembelanjaan kebutuhan makanan dan minuman selain itu pengiriman menit super cepat dan produknya juga banyak banget jadi ga perlu galau untuk milih milihnya deh,1
366,Azma D,5,belanja di astro pilihan produk banyak dan lengkap banget gak cuma sembako sama sayuran ada skincare sampe alat tulis juga saya pernah beli galon langsung diantar harga juga murah,1
367,TRF 4169 Sri Setya Meganingsih,5,pengiriman menit super cepat pilihan produk banyak dan lengkap banget harga produk hanya kompetitif mempermudah pembelanjaan kebutuhan makanan dan minuman kategori kebutuhan belanja sangat lengkap pelayanan cepat proses pengirman cepat proses pembayaran mudah kondisi barang baik semua harga terjangkau semakin baik pelayanan yang di berikan untuk pengguna,1
368,Nurlaela Sari,5,langganan astro dri awal launching ga pernah sma sekali kecewa belanja di astro kualitas barangnya oke barang di kemas dengan rapih proses kirim barangnya juga cepatt ngebantu bgt buat belanja,1
369,Damayanti Manis,5,puas banget belanja di sini pilihan produk nya variatif bagus yg saya suka pengiriman nya cepat hanya menit udah sampe bakal langganan trus belanja di sini,1
370,Yay,5,seperti biasa suka hunting aplikasi baru cari yang sepertinya bakal dibutuhkan salah satu apk baru yang bagus silahkan coba dulu aja buat cek lihat pilihan produk banyak dan lengkap banget dari segi harga produk lumayan kompetitif menurutku bermanfaat banget si siap sedia belanja dari rumah karna ada keterangan tanggal exp juga sayangnya blm sampe daerah aku tapi suka aplikasinya belanja ngga perlu takut ganggu kerja segera di kembangkan ke daerah jateng ya kak,1
371,Muhammad Fazrii,5,wehh belanja minimal rb dapat gratis ongkir pas bgt buat aku yang introved ini pengiriman barang belanjaan kita cepat butuh waktu ga sampai menit udh sampai di depan rumah alhamdulillah sekrang jadi lebih simple ga perlu keluar rumah panas an lagi thanksyou,1
372,ia wan,5,aku nemu aplikasinya lewat di sosmed trus iseng buat download eh ternyata produknya banyak dan super lengkap dong trus untuk filter yang mau kita belanja teratur dan gampang recomended sih soalnya aplikasinya memudahkan bgt,1
373,ruby jane,5,aplikasi ter keren sih ini rekomendasi buat kalian yang maunya super duper lengkap dan pecinta makan karena kategori kebutuhan belanja sangat lengkap dan apalagi satu hal ini keren yaitu mempermudah pembelanjaan kebutuhan makanan dan minuman gokil sih ini aplikasi,1
374,Klara Santiar,5,zaman milenial gini emang mempermudah belanja kebutuhan harian selain lengkap harganya juga kompetitif pelayanan cepat mantul banget,1
375,alping sinubu,5,dikarenakan aku kurang suka keramaian jadi aku nyaman dan cocok pakai apk belanja spt ini salah satu andalan aku ya astro ini karena proses pengiriman cepat butuh hanya menit dan pelayanannya bagus apalagi harganya jauh lebih murah disini dripda di apk lain banyak promo diskon di tanggal tua juga pengertian bgt,1
376,Yulianti,5,aplikasinya mudah digunakan ada banyak pilihan produknya dan juga lengkap selain itu untuk pembayaran juga mudah dilakukan cocok untuk kita yang nggak suka ribet suka deh rekomended pokoknya,1
377,azalea,5,seneng banget berkat aplikasi astro ini aku jadi ga bingung buat belanja lagi terus astro juga mempermudah pembelanjaan kebutuhan makanan dan minuman kategori kebutuhan belanja juga sangat lengkap pengiriman nya jangan diragukan lagi sangat cepat dan aman cuma menit dari aku pesan suda sampai dirumah pokoknya cocok banget buat yang mager belanja,1
378,S Y,5,pengalaman yang menyenangkan bisa belanja di astro aplikasinya smooth pengirimannya lumayan cepet pilihan pembayaran beragam dan pengemasan barangnya juga sangat rapih good job,1
379,Novia Oktavianti,5,suka banget sama apk ini pilihan produk banyak dan lengkap banget selain itu pengirimannya juga super cepet hanya menit pokoknya pelayanannya cepet banget deh kondisi barang nya juga baik semua yang lebih penting harganya mantepdeh,1
380,Sutiani Sutiani,5,bisa jadi alternatif buat yang gamau ribet ke pasar atau swalayan harganya lumayan kompetitif gak jauh beda dari harga pasaran dan pengirimannya juga cepat,1
381,Firman Febrian,5,baguss astroo kalau aku si suka pakai astro buat belanja kebutuhan dalam jumlah yg besar hrganya juga relatif sama dengan platform lain cuman di astro ini aku sukanya karena pilihan produknya banyak dan lengkap bgt jadi sekali cekout pasti banyak,1
382,Novi Syahputri,5,salah satu marketplace yg aku suka krn pengiriman yg sangat cepat cuma menit ajaa selain itu ada surprise harga yg lebih murah dari yg lain benar sangat ngebantu bgt krn disini toko jauuh suka banget jadinya belanja disini terimakasih ya semoga semakin suksess,1
383,Roy Stefanus,5,sejak saya makai aplikasi ini saya jadi mudah untuk membeli makanan dan snack yang saya mau dalam waktu cepat pengirimannya menit saja super cepat pelayanannya juga cepat dan bagus proses pembayarannya pun mudah barang yang dipesan juga sesuai dengan yang ada di aplikasi ini pokoknya the best lah astro ini,1
384,Dinda Istiqomah,5,belanja online yang enak dan bikin puas tuh ya karena pilihan produk nya beragam dan banyak terus proses pengiriman yang cepat jadinya kita gak nunggu lama nah di astro ini lengkap rekomen sih dari aku,1
385,Nurul Octaviani,5,pengiriman sangat cepat klaim nya menit sampai nyata nya tidak sampai menit paketnya sudah sampai mau pesan pagi atau malam sekalipun mantap tetap pertahankan yaa dan jgn lupa dibanyakin promo nya,1
386,lutfi anto,5,puas banget belanja di astro pilihan produk nya lengkap harga produk nya bisa diadu sama toko lain dan pastinya pembayaran nya mudah banget sama cepet sampe barangnya ngga nyesel pokoknya belanja di astro,1
387,Cendice Jenne,5,disini pilihan produk banyak dan lengkap banget kalian nggak perlu khawatir si mnurut gue karna dari segala makanan dan minuman sudah sangat lengkap mana pengiriman belanjaan hanya menit lagi cepett banget enggak perlu keluar rumah tinggal nunggu bbrp menit dah sampe cucok bangett,1
388,Mbadruz Zaman,5,saya sampaikan bahwa apk astro ini sangat bagus sekali untuk membantu mempermudah belanja kebutuhan rumah kualitas produknya juga terjaga sekali dan yang paling bkin takjub proses pengirimannya sangat cepat hanya menit,1
389,Parman Tarman,5,saya sampaikan bahwa apk astro ini sangat bagus dan membantu mempermudah belanja kebutuhan rumah kualitas produknya juga terjaga sekali dan yang paling bkin takjub proses pengirimannya sangat cepat just menit,1
390,Aldi,5,yg mau belanja nggak perlu cape lagi sekarang karena udah ada astro belanja kebutuhan makanan dan minuman jadi lebih gampang dan juga cepat karena astro berani kasih garansi menit belanjaan sudah sampai cobain aja deh,1
391,agustina linda,5,udah sering banget belanja di aplikasi ini dari mulai mie instan beras sabun dan masih banyak lagi karena emang pilihan produknya banyak dan lengkap banget harga produknya juga lumayan kompetitif kalo dibandingin dengan belanja di tempat lain recommended,1
392,Maryati Eti,5,sejak pandemi jadi agak worry keluar rumah apalagi harus belanja kebutuhan sehari haru dirumah terus aku nemuin aplikasi ini ternyata mempermudah pembelanjaan kebutuhan makanan dan minuman udah gitu harga produknya juga lumayan kompetitif jadi bisa dapet harga yang ga pricey seneng bgt,1
393,Mama Heni3891,5,pilihan produk banyak lengkap banget untuk harga cukup kompetitif pelayanannya pun cepat untuk proses pembayaran terbilang mudah mempermudah belanja banget deh pastinya,1
394,Yudha Pratama,5,baru aj coba untuk pesanan pertama puas sekali apa lagi baru pesen eh udh sampe aj kurng lebih menitan lah ternyata di astro ini cepat sekali untuk pengiriman nya terimksh untuk kurir yang sudah mengantarkan pesanan saya,1
395,Diah Palupi,5,sebuah start up quick commerce yang memberikan layanan belanja cepat untuk beberapa kawasan pilihan produk banyak dan lengkap banget harga produknya lumayan kompetitif pelayanannya cepat proses pengiriman dan pembayaran juga cepat dan bagus semoga kedepannya sistem astro semakin baik,1
396,Kuzbass Pertiwi,5,ga perlu worry dan ga perlu repot lagi saat pengen beli makan dan minum khususnya aku yang jarang keluar rumah waktu belanja di luar bisa dipake untuk hal lain benar mempermudah pembelanjaan makanan dan minuman thanks,1
397,Fatkhul Huda,5,cukup memuaskan astro ini kaget bgt di dalamnya kebutuhan bayi ada juga dan varian produk kebutuhan bayinya lengkap driver nya baik murah senyum dan sopan sangat mempermudah saya untuk belanja kebutuhan sehari,1
398,Haikal,5,prtama kali pake apk ini puas rasanya pilihan belanjaannya banyak jadi puas pilih pilihnya harganya pun cukup relatif proses dan pengirimannya juga cepat makasih,1
399,akhmad zaenal,5,repot sih kalo belanja harus keluar dan tutup toko dulu pake astro jadi lebih mudah pilihan barang lengkap proses dari pelayan sampai pengiriman juga cepat terimakasih banyak astro,1
400,Dea Safryda,5,alhamdulillah amanah membantu banget kalo mau belanja kebutuhan makanan dan minuman sehari hari apalagi kondisi rawan virus kayak sekarang mau keluar belanja juga agak ngeri untung banget ada astro ini yang sangat membantu dan pengirimannya juga cepat mantaplah semoga semakin berkembang,1
401,Septa Yulanda,5,aplikasinya bagus banget apalagi barang yg di pesan langsung datang dalam waktu menit jadi ga nunggu lama deh kalo mau beli barang yg dibutuhkannya cepat bisa pake astro aja packagingnya jg bagus,1
402,Ersa Indriani,5,aplikasi ini berguna banget buat yang mager ataupun karyawan yang tiap hari kerja dan ga sempat belanja ke pasar ataupun ke supermarket pilihan produknya lengkap mulai dari kebutuhan pokok seperti makanan sayuran minuman kalo mau beli keperluan bayi sama anak dan skincare bodycare pun bisa lewat astro pengirimannya juga cepat satsetsatset nyampe rumah,1
403,shofiatul,5,harga produk lumayan kompetitif yaa suka banget pake astro ini juga proses pembayaran mudah dan ga ribet recommend sekalii untuk kalian yg mau belanja makanan dan minuman yg gamau ribet hihi,1
404,Arifin Ilham,5,belanja jauh lebih praktis ga perlu cape ke minimarket cukup dengan pesen lewat hp semua keperluan dan kelengkapan keperluan makanan dan minuman lengkap banget proses pengiriman super cepat juga,1
405,GAMERS YANUAR BACOT,5,keren sih astro pengiriman belanjaan super cepat banget cuma menit aja asiknya lagi nih yang membuat saya suka harga di astro lumayan kompetitif dan murah juga ya mantap sih menurut aku,1
406,ERROR QUIKCS,5,semenjak pandemi males banget keluar rumah akhirnya ada aplikasi astro saya yang notabene nya ibu rumah tangga jadi gampang banget mau belanja kebutuhan rumah pengiriman belanjaan nya hanya menit the best buat aplikasi nya,1
407,Beauty Nature,5,suka belanja disini sekarang pengirimannya itu yg cepet cuman menit udah nyampe metode bayar nya juga mudah bisa pakai e wallet bakal langganan terus buat belanja di astro,1
408,maisya saroh,5,pakai astro semudah itu pengiriman super cepat cuma menit aja pilihan produknya lengkap banget barang diterima dengan lengkap tanpa ada kurang sedikitpun proses pembayarannya pun mudah,1
409,Yuli Indarti,1,awal ny belanja disini bagus dapet point sampe ngasih tau tmn buat download aplikasi ini tp ternyta lama point hilang di bilang menyalahgunakan akun baru daftar point langsung hilang aplikasi ini sangat mengecewakan promo ny juga lama hilang,0
410,Chika Thv,5,aku pengguna baru astro bagus banget ni barang nya hampir lengkap kurirnya ramah penngemasan dan pengiriman cepet bgt ga sampe menit setelah payment udah sampe barangnya dan selalu lengkap ga pernah kurang,1
411,Zuraga Funzizar,5,aplikasi belanja yang pengiriman nya cepat pilihan produk banyak lengkap harganya bersahabat kondisi barangnya juga aman recommended buat yg suka belanja dan pengen barangnya datang cepat dan aman,1
412,Viviane Putri,5,pengalamanku selama pakai aplikasi ini bisa dibilang menyenangkan produk yg disediakan lengkap banget yang paling ku suka itu proses pengirimannya cepat ditambah kondisi barang baik semua makin suka pakai aplikasi ini,1
413,Christ Anderson,5,puas belanja di astro soalnya pengirimannya cuma menit aja loh awalnya agak skeptis tapi kaget beneran nyampe dalam waktu ga nyampe menit lagi beruntung aja deh kayaknya aku wkwkwk,1
414,Siti Halimah,5,guys kalian wajib banget pake aplikasi ini selain terbaik untuk belanja di masa pandemi ini jadi bisa belanja kebutuhan online kalian juga perlu khawatir karena kondisi barang baik semua selain itu proses pengiriman cepat terimakasih astro,1
415,Jovita Agusti Cahyaningtyas,5,aplikasi ini bagus dan membantu banget buat belanja berbagai kebutuhan makanan dan minuman sehari hari pengirimannya super cepat hanya menitan selain itu produknya juga lengkap dan harganya cukup terjangkau astro emang recommended deh,1
416,Cahya,5,berawal iseng karena posisi lg riweuh banget dan ga sempet belanja bulanan ehh sekarang jadi ketagihan belanja pake astro pilihan produk banyak dan lengkap banget dari mulai buah sayur mayur sembako obat bahkan sampe perlengkapan kebersihan juga ada mana proses pengiriman cepat banget lagii lovee banget pokoknya,1
417,Izza Kyra,5,mempermudah saya dalam belanja kebutuhan makanan dan minuman pilihan produknya banyak dan lengkap tinggal lihat katalognya aja pengiriman juga cepat banget ya mantap,1
418,Erwinda Mustikaning Tyas,5,seneng banget belanja lewat astro disini kategori kebutuhan belanja sangat lengkap jadi gak pusing cari kebutuhan belanjaan yg mencar tinggal masukin keranjang terus dikirim sat set ga pake lama cocok buat yg susah keluar karna sibuk ngurus rumah sm anak jadi ga repot bagi waktu buat keluar rumah,1
419,Adel Tin,5,app bagus yang support buat aku yang mageran pilihan produk banyak dan lengkap banget pelayanan cepat sat set sat set dikirim fitur nya juga mudah dipahami dan bisa ngumpulin koin juga,1
420,Stephen Leo,5,suka banget sama aplikasi ini selain proses pembayaran mudah yang bikin makin senang proses pengiriman cepat yang tentunya ngebantu banget buat yang mager kluar tpi lagi banyak kebutuhan d,1
421,Tety Fdalh,5,benaran keren nih astro bayangkan pengiriman belanjaan cuma menit aja belanjaan gue dah sampai padahal lagi macet parah jalanan hebatnya lagi meski hujan kondisi barang di terima dalam keadaan baik mantap nih astro,1
422,Arfa Arfa,5,wahh kmren baru nyoba beli bahan makanan buat seminggu ternyata worth it bakal jadi ide buat malam tahun baru nih min gaperlu keluar rumah tinggal pesan aja di astro soalnya pengiriman barang pesanan saya cepat hanya menit sudah sampai keren lah,1
423,Raknum Izo,5,seneng banget sama aplikasi ini mulai dari pengiriman barang yg cepet gak perlu waktu lama menitan sudah terkirim pelayanannya cepet pula dan yg pasti banyak opsi produk banyak jadi kita gak perlu bingun kalau pengen belanja terimakasih astro,1
424,Farah Hamidah,5,tadinya bingung mau beli bahan kebutuhan dimana tapi akhirnya tau astro groceries ini sangat mempermudah pembelanjaan kebutuhan makanan dan minuman gak perlu khawatir karna pilihan produknya banyak dan lengkap bangett jangan ragu buat coba aplikasi ini ya karna banyak benefitnya,1
425,Kalven efendi Kaur,5,aplikasi yang paling cepat dalam pengiriman saya di jakarta pesanan dari proses sampai di kirim cuma menit ini kalo saya bilang super cepat sih udah gitu produknya lengkap lagi jadi makin suka dengan astro,1
426,deiabcde,5,aplikasi ini mempermudah perbelanjaan kebutuhan makanan dan minuman pelayanannya juga cepet pengiriman barang jg hanya menit langsung nyampe keren bgt pokoknya nih aplikasi harga produk jg lumayan kompetitif,1
427,Aditya123 Jemblong,5,cocok nih buat prepare bakar di tahun baru nanti soalnya ada aneka sosis dan daging juga sayuran juga ada jadi waktu nya kumpul sama keluarga aj pilihan produknya lengkap dan banyak ya aneka merk nya,1
428,Rzl Gaming,5,wort it banget sih astro belanja jadi asik karena produk banyak dan lengkap banget kategori belanja juga sangat lengkap jadi malas belanja di e commerce lain di astro aja dah,1
429,Annisa Shofwil Mila,5,aplikasi yg rekomend banget buat yg mager keluar buat blanja kyak aku tinggal scroll pilih kebutuhan makanan minuman yg di butuhin sm prose pengirimannya jg cepet menurutku makanan sm minuman yg ada jg lengkap banget,1
430,Mimi 56,5,ga sia download apk astro ini pilihan produknya banyak dan lengkap bgt ga cuma itu pengiriman super cepat hanya menit barang sampai pembayarannya pun juga mudah bagi yg belum coba ayo download,1
431,Rikko Saputra,5,baru beberapa kali di coba ternyata astro keren banget mempermudah pembelanjaan kebutuhan makanan minuman ketika lagi males keluar rumah proses pengiriman cepat secepat kilat ga butuh waktu lama terima kasih astro,1
432,Depri Yanto,5,woww orderan yang kedua kalinya dan aku tetep heran karena sampainya cepat sekali dan again setelah sampai kondisi barang yg ku beli aman packingnya rapih dan oke bgt jadi dibawa kurirnya enak good job astro mempermudah pengguna dan kurir bintang dlu,1
433,Melianny Sitohang,2,kayaknya sdm untuk astrocare mesti ditingkatkan saya komplain berarti ada masalah yg perlu diselesaikan atau dijelaskan dg bnr aplikasi ini sudah bagus loh saya ikut dari awal namun komplainan saya gk pernah teratasi dg bner salah kirim ke rumah oranglah saya harus ambil sendiri kerumah org tsb iming gratis ongkir krn telat pengiriman padahal sengaja belanja bnyk biar gratis ongkir tanpa kompensasi apa saya tanya mslh harga yg gk sesuai jawaban astrocare gk nyambung dan ditutup gt aj,0
434,ALDI GUNAWAN,5,sangat istimewa sekali astro bayangin pengiriman belanjaan cuma menit doang ini keren sih menurut aku mana pilihan produknya lengkap dan banyak lagi waw makin mantep nih astro,1
435,Widya Septiani,5,kereen puas bgt belanja di astro ternyata pilihan produknya banyak bangeet mana pengirimannya juga cepet cuma menitan aja kondisi barang pas nyampe juga bagus suka banget dehh,1
436,Adhitya Yudha,5,aplikasi hebat karena mempermudah pembelanjaan kebutuhan makanan dan minuman pelayanan yang cepat pembayaran dengan proses yang mudah kondisi barang sangat baik harganya juga terjangkau dan yang paling penting pengiriman menit super cepat terima kasih astro,1
437,Rya Fitriana,5,baru kali ini nemu toko yg jualan paling lengkap cocok buat kamu yang males ke minimarket cari makan harga juga cukup kompetitif pengiriman juga cepet dan bayarnya jg bisa pake apa aja ngga nyesel deh kalo udh download astro,1
438,Calon Arang,5,enak banget pakai astro jadi lebih gampang dan praktis kalo mau belanja keperluan kebutuhan dirumah nih semua lengkp dan trsdia pengeriman pun cepat gapake lama,1
439,Septiana,5,mantep aplikasinya bisa mempermudah belanja makanan sama minuman terus pelayanannya cepet pembayarannya juga mudah bngt gak ribet apalagi pengirimannya super duper cepet bngt tepat waktu menit doang udah sampe pokonya gak nyesel deh pake aplikasi astro ini,1
440,Heynr,5,bagus banget aplikasinya cari apa aja yang di butuhin ada semua harganya murah kualitas barang mantap exp masih lama lebih gilanya lagi dari habis pembayaran terus ke proses sama ke pengiriman cuma menit pakai kode asthzn biar dapetin diskon k,1
441,Eliz Betcy,5,cus ga rugi deh download astro ga perlu repot keluar belanja tinggal tekan pilihan produk banyak lengkap banget pengiriman menit super cepat dah sampe rumah mantul deh pokoknya,1
442,Ref Indodana 156VAHYK diacc cpt bgt,5,tempat belanja online untuk kebutuhan harian dan groceries stok sebulan atau untuk dijual lagi mudah dan cepat serta banyak potongan diskon gunakan juga sobifc seperti yg ada diatas ulasan saya dapat beberapa diskon belanja rb astro baik sekali belanjaan saya diantarkan langsung kerumah terima kasih astro,1
443,Eko Perdana,5,aplikasi yang mempermudah pembelanjaan kebutuhan makanan dan minuman sangat praktis untuk orang yang sedang malas keluar rumah tapi ingin beli kebutuhan dapur harganya juga sangat terjangkau dan juga ada gratis ongkir setiap belanja,1
444,Brigita Yunita,5,it was a good experience awalan tau app astro agak sedikit skeptis kayak masa sih secepet itu udh pernah coba beberapa kali beli groceries lewat app lain tuh bisa sampe setengah jam baru dikirim padahal jaraknya deket juga pas akhirnya mutusin nyoba astro beneran dong cepet bgt nyampenya you guys please try this app and for astro thankyou for making my life more easier keep up the good work,1
445,Tridanti Antarini,5,bagus membantu anak kos dalam mempermudah mencari kebutuhan kos daging sayur buahnya lengkap susu cereal pun ada dan ga perlu lagi jalan kaki ke supermarket bisa dikirim proses pengiriman super cepat hanya menit saja,1
446,hilma sryn,5,aplikasi yang memberikan kemudahan bagi penggunanya sangat membantu dalam kegiatan sehari hari pilihan produknya banyak dan lengkap banget begitu juga dengan harga produknya lumayan kompetitif recommended banget nih aplikasi,1
447,Naura Bajri,5,aku ngga nyesel sih dengerin temenku buat download apk ini karna ternyata emang bener pilihan produknya banyak dan lengkap harga produknya juga kompetitif udh gtu pengirimannya cuma menit lagii luvv banget pokoknya sama apk inii,1
448,Dfauziah 13,5,belanja dalam hitungan menit kamu bisa belanja di aplikasi ini cuman dalam waktu menit pengiriman pilihan produk nya juga banyak dan lengkap banget dan satu lagi harga nya cukup terjangkau jadii buruan download yah,1
449,Andrian prandika,5,yang aku suka sih tampilan ny baguss sekali simple juga jadi enak buat pilih bahan yang mau dibeli apa lgi disini udah sperti mini market semua keperluan kebuthn buat makanan lengkap tinggl klik beli bayar langsung dikirim cukup mnit dah smpe nih,1
450,Listiana,5,aplikasinya bagus seneng banget bisa belanja disini karna pilihan produk banyak dan lengkap banget praktis bisa dianter sampai rumah trus juga proses pengiriman cepat,1
451,Annisa Setyowati,5,layanan yang diberikan sangat baik proses pengiriman setelah kita order sangat cepat pernah mesen jam malem ternyata tetep dianterin sama driver kurirnya produk yang diberikan selalu dalam kondisi baik pengemasannya sangat aman karna menggunakan kardus,1
452,Cici Ale,5,pokoknya super recommended pilihan produk banyak dan lengkap banget bener memanjakan mata kita belanja mau lebih praktis astro solusinya ayo download,1
453,Imam Fauzi,5,oke kios sudah jadi kepercayaan keluarga saya sejak dulu untuk belanja kebutuhan makanan dan minuman harga di sini lebih kompetitif ya lebih murahlah di banding e commerce lain terus pengiriman belanjaan juga super cepat banget ya hanya menit saja jadi ya astro menjadi aplikasi favorit saya dan keluarga,1
454,Anggiliani Slinah,2,lebih baik adain sistem cod deh atau ga saldo yang direfund balik ke akun pembayarannya jangan masuk ke saldo astro buat narik aja prosesnya lama banget x jam ini saya udh jam nungguin saya mau masak jadi susah karena dana saya tidak langsung kembali setelah minta pengajuan tarik dana,0
455,APRIL OFFICIAL,5,selama ini sih selalu menyenangkan pakai astro selain aplikasi nya yg menawarkan kecepatan dan ketepatan pengantaran astro juga memiliki banyak voucher untuk belanja yang bikin happy,1
456,Yuli Anty,5,pakai astro buat belanja secara online pas banget apa lagi produk di astro berkualitas dan harga murah untuk pembayaran mudah pengiriman cepat sekali ga nyesel poko nya klo pakai astro,1
457,Cyndi Yudha,5,belanja makanan dan minuman sekarang jadi mudah satu aplikasi tp pelayanannya cepat dan kirimnya cuma menit udah gitu nyampenya aman dan kondisi nya baik,1
458,Iyan fs,5,wahh kmren baru nyoba beli bahan makanan buat seminggu ternyata worth it bakal jadi apk andalan aku banget gaperlu keluar rumah tinggal pesan aja di astro soalnya pengiriman barang pesanan saya cepat hanya menit sudah sampai keren lah,1
459,Lina Sahabi,5,pengirimannya cuma butuh menit cuyy gue salut banget dah gtu kategori kebutuhan belanjanya banyakk kondisi barang nya juga baik semua apalagi harganya lumayan kompetitif,1
460,achker fz,5,saya dapet recommendasi dari temen asli ini aplikasi ngebantu banget buat yang ingin mengirim sesuatu aplikasinya bagus pengiriman nya juga cepat cocok banget buat zaman sekarang yang serba online,1
461,Jjkkth_ 75,5,asli yaa pake astro ini belanja jadi saset menit pengirimannya udah sampai terus ya pilihn produk banyak dan lengkap banget mempermudah banget buat berbelanja apalagi buat kaum sibuk macam saya gabisa kemana mana,1
